Date,transaction_item_ID,Transaction ID,Customer ID,Product ID,total_Price,Customer Name,Customer Gender,Customer Age,Customer Age Range,Customer Address,Product,Product Colors,Product Size
2026-Jul-3,TP00518,T00412,C0004,S-R-L,500,Jane,Female,30,26-30,East,เสื้อ,Red,L
2026-Jul-3,TP00527,T00421,C0007,F-B-M,"1,500",SE,Female,31,31-35,West,รองเท้า,Black,M
2026-Jul-3,TP00553,T00447,C0002,B-R-M,1000,Cap,Male,27,26-30,West,กระเป๋า,Red,M
2026-Jul-3,TP00559,T00453,C0002,P-W-M,700,Cap,Male,27,26-30,West,กางเกง,White,M
2026-Jul-3,TP00618,T00512,C0009,F-R-L,"1,500",Nee,Female,28,26-30,City,รองเท้า,Red,L
2026-Jul-3,TP00692,T00586,C0007,P-R-M,700,SE,Female,31,31-35,West,กางเกง,Red,M
2026-Jul-3,TP00703,T00597,C0005,S-B-M,500,Kim,Female,41,>40,West,เสื้อ,Black,M
2026-Jul-3,TP00817,T00710,C0009,P-W-L,700,Nee,Female,28,26-30,City,กางเกง,White,L
2026-Jul-3,TP00915,T00808,C0006,F-W-M,"1,500",Tor,Male,26,26-30,North,รองเท้า,White,M
2026-Jul-3,TP00975,T00868,C0005,F-W-M,"1,500",Kim,Female,41,>40,West,รองเท้า,White,M
2026-Jul-3,TP00989,T00882,C0006,S-B-L,500,Tor,Male,26,26-30,North,เสื้อ,Black,L
2026-Jul-2,TP00133,T00100,C0010,P-B-M,700,Min,Female,34,31-35,North,กางเกง,Black,M
2026-Jul-2,TP00134,T00101,C0002,P-W-M,700,Cap,Male,27,26-30,West,กางเกง,White,M
2026-Jul-2,TP00135,T00101,C0008,P-B-L,700,Nut,Male,36,36-40,South,กางเกง,Black,L
2026-Jul-2,TP00136,T00102,C0007,P-B-M,700,SE,Female,31,31-35,West,กางเกง,Black,M
2026-Jul-2,TP00137,T00103,C0003,B-W-L,1000,Ali,Female,36,36-40,East,กระเป๋า,White,L
2026-Jul-2,TP00138,T00103,C0005,F-W-L,"1,500",Kim,Female,41,>40,West,รองเท้า,White,L
2026-Jul-2,TP00139,T00104,C0005,F-B-L,"1,500",Kim,Female,41,>40,West,รองเท้า,Black,L
2026-Jul-2,TP00140,T00105,C0010,S-W-L,500,Min,Female,34,31-35,North,เสื้อ,White,L
2026-Jul-2,TP00141,T00106,C0004,P-R-L,700,Jane,Female,30,26-30,East,กางเกง,Red,L
2026-Jul-2,TP00142,T00106,C0010,P-R-M,700,Min,Female,34,31-35,North,กางเกง,Red,M
2026-Jul-2,TP00143,T00107,C0003,S-B-M,500,Ali,Female,36,36-40,East,เสื้อ,Black,M
2026-Jul-2,TP00144,T00107,C0009,P-W-L,700,Nee,Female,28,26-30,City,กางเกง,White,L
2026-Jul-2,TP00145,T00108,C0010,S-W-L,500,Min,Female,34,31-35,North,เสื้อ,White,L
2026-Jul-2,TP00146,T00109,C0003,F-B-L,"1,500",Ali,Female,36,36-40,East,รองเท้า,Black,L
2026-Jul-2,TP00147,T00110,C0005,P-B-L,700,Kim,Female,41,>40,West,กางเกง,Black,L
2026-Jul-2,TP00592,T00486,C0009,F-W-L,"1,500",Nee,Female,28,26-30,City,รองเท้า,White,L
2026-Jul-2,TP00622,T00516,C0009,B-B-L,1000,Nee,Female,28,26-30,City,กระเป๋า,Black,L
2026-Jul-2,TP00628,T00522,C0009,F-B-M,"1,500",Nee,Female,28,26-30,City,รองเท้า,Black,M
2026-Jul-2,TP00654,T00548,C0007,B-B-M,1000,SE,Female,31,31-35,West,กระเป๋า,Black,M
2026-Jul-2,TP00681,T00575,C0001,B-W-M,1000,Peace,Female,22,21-25,West,กระเป๋า,White,M
2026-Jul-2,TP00768,T00662,C0007,B-B-M,1000,SE,Female,31,31-35,West,กระเป๋า,Black,M
2026-Jul-2,TP00775,T00669,C0009,B-R-L,1000,Nee,Female,28,26-30,City,กระเป๋า,Red,L
2026-Jul-2,TP00944,T00837,C0009,P-R-L,700,Nee,Female,28,26-30,City,กางเกง,Red,L
2026-Jul-2,TP00945,T00838,C0010,F-B-L,"1,500",Min,Female,34,31-35,North,รองเท้า,Black,L
2026-Jul-2,TP00963,T00856,C0007,P-W-M,700,SE,Female,31,31-35,West,กางเกง,White,M
2026-Jul-1,TP00122,T00090,C0002,S-W-M,500,Cap,Male,27,26-30,West,เสื้อ,White,M
2026-Jul-1,TP00123,T00091,C0003,P-B-L,700,Ali,Female,36,36-40,East,กางเกง,Black,L
2026-Jul-1,TP00124,T00092,C0010,P-B-M,700,Min,Female,34,31-35,North,กางเกง,Black,M
2026-Jul-1,TP00125,T00093,C0004,S-B-M,500,Jane,Female,30,26-30,East,เสื้อ,Black,M
2026-Jul-1,TP00126,T00094,C0005,S-B-M,500,Kim,Female,41,>40,West,เสื้อ,Black,M
2026-Jul-1,TP00127,T00095,C0005,B-B-M,1000,Kim,Female,41,>40,West,กระเป๋า,Black,M
2026-Jul-1,TP00128,T00096,C0003,P-R-M,700,Ali,Female,36,36-40,East,กางเกง,Red,M
2026-Jul-1,TP00129,T00097,C0002,P-W-L,700,Cap,Male,27,26-30,West,กางเกง,White,L
2026-Jul-1,TP00130,T00097,C0002,B-B-M,1000,Cap,Male,27,26-30,West,กระเป๋า,Black,M
2026-Jul-1,TP00131,T00098,C0007,P-B-M,700,SE,Female,31,31-35,West,กางเกง,Black,M
2026-Jul-1,TP00132,T00099,C0006,P-W-M,700,Tor,Male,26,26-30,North,กางเกง,White,M
2026-Jul-1,TP00563,T00457,C0007,P-B-M,700,SE,Female,31,31-35,West,กางเกง,Black,M
2026-Jul-1,TP00593,T00487,C0009,S-B-M,500,Nee,Female,28,26-30,City,เสื้อ,Black,M
2026-Jul-1,TP00612,T00506,C0009,S-W-M,500,Nee,Female,28,26-30,City,เสื้อ,White,M
2026-Jul-1,TP00616,T00510,C0008,P-B-L,700,Nut,Male,36,36-40,South,กางเกง,Black,L
2026-Jul-1,TP00632,T00526,C0006,F-R-M,"1,500",Tor,Male,26,26-30,North,รองเท้า,Red,M
2026-Jul-1,TP00635,T00529,C0002,S-B-L,500,Cap,Male,27,26-30,West,เสื้อ,Black,L
2026-Jul-1,TP00639,T00533,C0001,S-B-L,500,Peace,Female,22,21-25,West,เสื้อ,Black,L
2026-Jul-1,TP00670,T00564,C0005,B-R-M,1000,Kim,Female,41,>40,West,กระเป๋า,Red,M
2026-Jul-1,TP00680,T00574,C0002,P-R-M,700,Cap,Male,27,26-30,West,กางเกง,Red,M
2026-Jul-1,TP00776,T00670,C0007,S-B-L,500,SE,Female,31,31-35,West,เสื้อ,Black,L
2026-Jul-1,TP00850,T00743,C0003,S-B-M,500,Ali,Female,36,36-40,East,เสื้อ,Black,M
2026-Jul-1,TP00872,T00765,C0007,F-W-L,"1,500",SE,Female,31,31-35,West,รองเท้า,White,L
2026-Jul-1,TP00909,T00802,C0002,B-B-L,1000,Cap,Male,27,26-30,West,กระเป๋า,Black,L
2026-Jul-1,TP00926,T00819,C0008,F-W-M,"1,500",Nut,Male,36,36-40,South,รองเท้า,White,M
2026-Jul-1,TP00946,T00839,C0005,B-W-M,1000,Kim,Female,41,>40,West,กระเป๋า,White,M
2026-Jun-30,TP00105,T00079,C0009,P-W-L,700,Nee,Female,28,26-30,City,กางเกง,White,L
2026-Jun-30,TP00106,T00080,C0002,S-B-M,500,Cap,Male,27,26-30,West,เสื้อ,Black,M
2026-Jun-30,TP00107,T00080,C0006,P-B-M,700,Tor,Male,26,26-30,North,กางเกง,Black,M
2026-Jun-30,TP00108,T00081,C0007,F-W-M,"1,500",SE,Female,31,31-35,West,รองเท้า,White,M
2026-Jun-30,TP00109,T00082,C0002,P-R-M,700,Cap,Male,27,26-30,West,กางเกง,Red,M
2026-Jun-30,TP00110,T00082,C0002,F-W-M,"1,500",Cap,Male,27,26-30,West,รองเท้า,White,M
2026-Jun-30,TP00111,T00083,C0001,P-W-M,700,Peace,Female,22,21-25,West,กางเกง,White,M
2026-Jun-30,TP00112,T00083,C0005,F-W-M,"1,500",Kim,Female,41,>40,West,รองเท้า,White,M
2026-Jun-30,TP00113,T00084,C0009,S-W-L,500,Nee,Female,28,26-30,City,เสื้อ,White,L
2026-Jun-30,TP00114,T00084,C0002,B-R-L,1000,Cap,Male,27,26-30,West,กระเป๋า,Red,L
2026-Jun-30,TP00115,T00085,C0004,P-R-M,700,Jane,Female,30,26-30,East,กางเกง,Red,M
2026-Jun-30,TP00116,T00085,C0010,F-W-L,"1,500",Min,Female,34,31-35,North,รองเท้า,White,L
2026-Jun-30,TP00117,T00086,C0010,P-W-L,700,Min,Female,34,31-35,North,กางเกง,White,L
2026-Jun-30,TP00118,T00087,C0005,F-R-L,"1,500",Kim,Female,41,>40,West,รองเท้า,Red,L
2026-Jun-30,TP00119,T00088,C0010,F-W-M,"1,500",Min,Female,34,31-35,North,รองเท้า,White,M
2026-Jun-30,TP00120,T00088,C0001,P-B-L,700,Peace,Female,22,21-25,West,กางเกง,Black,L
2026-Jun-30,TP00121,T00089,C0006,F-B-L,"1,500",Tor,Male,26,26-30,North,รองเท้า,Black,L
2026-Jun-30,TP00659,T00553,C0007,P-B-L,700,SE,Female,31,31-35,West,กางเกง,Black,L
2026-Jun-30,TP00773,T00667,C0002,B-R-L,1000,Cap,Male,27,26-30,West,กระเป๋า,Red,L
2026-Jun-30,TP00822,T00715,C0005,F-B-M,"1,500",Kim,Female,41,>40,West,รองเท้า,Black,M
2026-Jun-30,TP00851,T00744,C0006,S-B-M,500,Tor,Male,26,26-30,North,เสื้อ,Black,M
2026-Jun-30,TP00951,T00844,C0007,S-B-L,500,SE,Female,31,31-35,West,เสื้อ,Black,L
2026-Jun-30,TP00983,T00876,C0003,P-W-L,700,Ali,Female,36,36-40,East,กางเกง,White,L
2026-Jun-29,TP00085,T00065,C0010,P-W-L,700,Min,Female,34,31-35,North,กางเกง,White,L
2026-Jun-29,TP00086,T00065,C0002,S-W-M,500,Cap,Male,27,26-30,West,เสื้อ,White,M
2026-Jun-29,TP00087,T00065,C0008,S-W-L,500,Nut,Male,36,36-40,South,เสื้อ,White,L
2026-Jun-29,TP00088,T00066,C0001,P-R-M,700,Peace,Female,22,21-25,West,กางเกง,Red,M
2026-Jun-29,TP00089,T00067,C0010,F-B-M,"1,500",Min,Female,34,31-35,North,รองเท้า,Black,M
2026-Jun-29,TP00090,T00068,C0003,P-R-M,700,Ali,Female,36,36-40,East,กางเกง,Red,M
2026-Jun-29,TP00091,T00068,C0006,P-R-L,700,Tor,Male,26,26-30,North,กางเกง,Red,L
2026-Jun-29,TP00092,T00069,C0003,S-R-M,500,Ali,Female,36,36-40,East,เสื้อ,Red,M
2026-Jun-29,TP00093,T00069,C0010,B-B-M,1000,Min,Female,34,31-35,North,กระเป๋า,Black,M
2026-Jun-29,TP00094,T00070,C0005,F-W-L,"1,500",Kim,Female,41,>40,West,รองเท้า,White,L
2026-Jun-29,TP00095,T00070,C0002,F-B-L,"1,500",Cap,Male,27,26-30,West,รองเท้า,Black,L
2026-Jun-29,TP00096,T00071,C0001,P-B-M,700,Peace,Female,22,21-25,West,กางเกง,Black,M
2026-Jun-29,TP00097,T00072,C0002,S-B-M,500,Cap,Male,27,26-30,West,เสื้อ,Black,M
2026-Jun-29,TP00098,T00073,C0008,S-B-L,500,Nut,Male,36,36-40,South,เสื้อ,Black,L
2026-Jun-29,TP00099,T00074,C0001,P-R-L,700,Peace,Female,22,21-25,West,กางเกง,Red,L
2026-Jun-29,TP00100,T00075,C0006,F-B-L,"1,500",Tor,Male,26,26-30,North,รองเท้า,Black,L
2026-Jun-29,TP00101,T00076,C0010,P-B-M,700,Min,Female,34,31-35,North,กางเกง,Black,M
2026-Jun-29,TP00102,T00077,C0004,P-B-M,700,Jane,Female,30,26-30,East,กางเกง,Black,M
2026-Jun-29,TP00103,T00078,C0005,F-B-M,"1,500",Kim,Female,41,>40,West,รองเท้า,Black,M
2026-Jun-29,TP00104,T00078,C0008,P-B-M,700,Nut,Male,36,36-40,South,กางเกง,Black,M
2026-Jun-29,TP00505,T00399,C0007,S-B-M,500,SE,Female,31,31-35,West,เสื้อ,Black,M
2026-Jun-29,TP00507,T00401,C0002,F-W-L,"1,500",Cap,Male,27,26-30,West,รองเท้า,White,L
2026-Jun-29,TP00569,T00463,C0001,F-R-L,"1,500",Peace,Female,22,21-25,West,รองเท้า,Red,L
2026-Jun-29,TP00572,T00466,C0005,F-B-L,"1,500",Kim,Female,41,>40,West,รองเท้า,Black,L
2026-Jun-29,TP00620,T00514,C0008,B-W-L,1000,Nut,Male,36,36-40,South,กระเป๋า,White,L
2026-Jun-29,TP00823,T00716,C0003,B-R-L,1000,Ali,Female,36,36-40,East,กระเป๋า,Red,L
2026-Jun-29,TP00887,T00780,C0010,P-R-M,700,Min,Female,34,31-35,North,กางเกง,Red,M
2026-Jun-29,TP00905,T00798,C0004,B-B-L,1000,Jane,Female,30,26-30,East,กระเป๋า,Black,L
2026-Jun-29,TP00912,T00805,C0007,B-B-M,1000,SE,Female,31,31-35,West,กระเป๋า,Black,M
2026-Jun-29,TP00978,T00871,C0006,B-R-L,1000,Tor,Male,26,26-30,North,กระเป๋า,Red,L
2026-Jun-28,TP00074,T00055,C0002,S-W-M,500,Cap,Male,27,26-30,West,เสื้อ,White,M
2026-Jun-28,TP00075,T00056,C0005,S-B-M,500,Kim,Female,41,>40,West,เสื้อ,Black,M
2026-Jun-28,TP00076,T00056,C0002,P-B-M,700,Cap,Male,27,26-30,West,กางเกง,Black,M
2026-Jun-28,TP00077,T00057,C0006,S-B-L,500,Tor,Male,26,26-30,North,เสื้อ,Black,L
2026-Jun-28,TP00078,T00058,C0006,F-B-L,"1,500",Tor,Male,26,26-30,North,รองเท้า,Black,L
2026-Jun-28,TP00079,T00059,C0001,F-B-M,"1,500",Peace,Female,22,21-25,West,รองเท้า,Black,M
2026-Jun-28,TP00080,T00060,C0007,S-W-L,500,SE,Female,31,31-35,West,เสื้อ,White,L
2026-Jun-28,TP00081,T00061,C0006,S-B-M,500,Tor,Male,26,26-30,North,เสื้อ,Black,M
2026-Jun-28,TP00082,T00062,C0004,F-R-M,"1,500",Jane,Female,30,26-30,East,รองเท้า,Red,M
2026-Jun-28,TP00083,T00063,C0010,F-B-M,"1,500",Min,Female,34,31-35,North,รองเท้า,Black,M
2026-Jun-28,TP00084,T00064,C0009,S-B-M,500,Nee,Female,28,26-30,City,เสื้อ,Black,M
2026-Jun-28,TP00520,T00414,C0003,F-B-M,"1,500",Ali,Female,36,36-40,East,รองเท้า,Black,M
2026-Jun-28,TP00570,T00464,C0008,B-B-M,1000,Nut,Male,36,36-40,South,กระเป๋า,Black,M
2026-Jun-28,TP00655,T00549,C0007,B-B-L,1000,SE,Female,31,31-35,West,กระเป๋า,Black,L
2026-Jun-28,TP00679,T00573,C0006,P-R-L,700,Tor,Male,26,26-30,North,กางเกง,Red,L
2026-Jun-28,TP00686,T00580,C0003,B-W-L,1000,Ali,Female,36,36-40,East,กระเป๋า,White,L
2026-Jun-28,TP00708,T00602,C0009,P-B-L,700,Nee,Female,28,26-30,City,กางเกง,Black,L
2026-Jun-28,TP00786,T00680,C0009,B-W-L,1000,Nee,Female,28,26-30,City,กระเป๋า,White,L
2026-Jun-28,TP00838,T00731,C0009,B-B-L,1000,Nee,Female,28,26-30,City,กระเป๋า,Black,L
2026-Jun-28,TP00929,T00822,C0004,B-B-L,1000,Jane,Female,30,26-30,East,กระเป๋า,Black,L
2026-Jun-27,TP00059,T00042,C0001,B-W-M,1000,Peace,Female,22,21-25,West,กระเป๋า,White,M
2026-Jun-27,TP00060,T00043,C0007,S-B-M,500,SE,Female,31,31-35,West,เสื้อ,Black,M
2026-Jun-27,TP00061,T00044,C0001,F-R-M,"1,500",Peace,Female,22,21-25,West,รองเท้า,Red,M
2026-Jun-27,TP00062,T00045,C0004,P-R-L,700,Jane,Female,30,26-30,East,กางเกง,Red,L
2026-Jun-27,TP00063,T00046,C0006,P-B-M,700,Tor,Male,26,26-30,North,กางเกง,Black,M
2026-Jun-27,TP00064,T00047,C0004,P-B-L,700,Jane,Female,30,26-30,East,กางเกง,Black,L
2026-Jun-27,TP00065,T00048,C0010,B-B-L,1000,Min,Female,34,31-35,North,กระเป๋า,Black,L
2026-Jun-27,TP00066,T00049,C0010,S-B-L,500,Min,Female,34,31-35,North,เสื้อ,Black,L
2026-Jun-27,TP00067,T00050,C0006,B-B-L,1000,Tor,Male,26,26-30,North,กระเป๋า,Black,L
2026-Jun-27,TP00068,T00050,C0009,P-R-M,700,Nee,Female,28,26-30,City,กางเกง,Red,M
2026-Jun-27,TP00069,T00051,C0004,P-B-L,700,Jane,Female,30,26-30,East,กางเกง,Black,L
2026-Jun-27,TP00070,T00051,C0002,B-B-M,1000,Cap,Male,27,26-30,West,กระเป๋า,Black,M
2026-Jun-27,TP00071,T00052,C0004,F-B-M,"1,500",Jane,Female,30,26-30,East,รองเท้า,Black,M
2026-Jun-27,TP00072,T00053,C0010,S-B-L,500,Min,Female,34,31-35,North,เสื้อ,Black,L
2026-Jun-27,TP00073,T00054,C0003,P-B-M,700,Ali,Female,36,36-40,East,กางเกง,Black,M
2026-Jun-27,TP00538,T00432,C0007,F-B-L,"1,500",SE,Female,31,31-35,West,รองเท้า,Black,L
2026-Jun-27,TP00551,T00445,C0007,P-R-L,700,SE,Female,31,31-35,West,กางเกง,Red,L
2026-Jun-27,TP00556,T00450,C0006,F-B-L,"1,500",Tor,Male,26,26-30,North,รองเท้า,Black,L
2026-Jun-27,TP00567,T00461,C0002,P-R-M,700,Cap,Male,27,26-30,West,กางเกง,Red,M
2026-Jun-27,TP00608,T00502,C0007,F-R-L,"1,500",SE,Female,31,31-35,West,รองเท้า,Red,L
2026-Jun-27,TP00624,T00518,C0008,S-B-M,500,Nut,Male,36,36-40,South,เสื้อ,Black,M
2026-Jun-27,TP00714,T00608,C0007,P-B-M,700,SE,Female,31,31-35,West,กางเกง,Black,M
2026-Jun-27,TP00824,T00717,C0002,B-B-L,1000,Cap,Male,27,26-30,West,กระเป๋า,Black,L
2026-Jun-27,TP00906,T00799,C0003,S-W-M,500,Ali,Female,36,36-40,East,เสื้อ,White,M
2026-Jun-27,TP00934,T00827,C0003,P-B-L,700,Ali,Female,36,36-40,East,กางเกง,Black,L
2026-Jun-27,TP00986,T00879,C0010,F-B-M,"1,500",Min,Female,34,31-35,North,รองเท้า,Black,M
2026-Jun-27,TP00999,T00892,C0003,S-W-M,500,Ali,Female,36,36-40,East,เสื้อ,White,M
2026-Jun-26,TP00053,T00037,C0005,B-B-L,1000,Kim,Female,41,>40,West,กระเป๋า,Black,L
2026-Jun-26,TP00054,T00038,C0006,S-B-L,500,Tor,Male,26,26-30,North,เสื้อ,Black,L
2026-Jun-26,TP00055,T00039,C0003,P-B-M,700,Ali,Female,36,36-40,East,กางเกง,Black,M
2026-Jun-26,TP00056,T00040,C0003,F-R-M,"1,500",Ali,Female,36,36-40,East,รองเท้า,Red,M
2026-Jun-26,TP00057,T00041,C0006,B-B-L,1000,Tor,Male,26,26-30,North,กระเป๋า,Black,L
2026-Jun-26,TP00058,T00041,C0009,F-B-L,"1,500",Nee,Female,28,26-30,City,รองเท้า,Black,L
2026-Jun-26,TP00540,T00434,C0006,S-B-L,500,Tor,Male,26,26-30,North,เสื้อ,Black,L
2026-Jun-26,TP00562,T00456,C0002,S-R-M,500,Cap,Male,27,26-30,West,เสื้อ,Red,M
2026-Jun-26,TP00595,T00489,C0006,F-B-L,"1,500",Tor,Male,26,26-30,North,รองเท้า,Black,L
2026-Jun-26,TP00693,T00587,C0008,S-B-L,500,Nut,Male,36,36-40,South,เสื้อ,Black,L
2026-Jun-26,TP00738,T00632,C0007,F-B-M,"1,500",SE,Female,31,31-35,West,รองเท้า,Black,M
2026-Jun-26,TP00754,T00648,C0004,S-B-L,500,Jane,Female,30,26-30,East,เสื้อ,Black,L
2026-Jun-26,TP00755,T00649,C0008,B-R-L,1000,Nut,Male,36,36-40,South,กระเป๋า,Red,L
2026-Jun-26,TP00803,T00696,C0001,P-W-L,700,Peace,Female,22,21-25,West,กางเกง,White,L
2026-Jun-26,TP00831,T00724,C0005,B-B-L,1000,Kim,Female,41,>40,West,กระเป๋า,Black,L
2026-Jun-26,TP00860,T00753,C0008,F-B-L,"1,500",Nut,Male,36,36-40,South,รองเท้า,Black,L
2026-Jun-26,TP00884,T00777,C0008,B-B-M,1000,Nut,Male,36,36-40,South,กระเป๋า,Black,M
2026-Jun-26,TP00889,T00782,C0010,P-B-L,700,Min,Female,34,31-35,North,กางเกง,Black,L
2026-Jun-26,TP00923,T00816,C0009,F-R-M,"1,500",Nee,Female,28,26-30,City,รองเท้า,Red,M
2026-Jun-26,TP00943,T00836,C0007,P-W-M,700,SE,Female,31,31-35,West,กางเกง,White,M
2026-Jun-26,TP00949,T00842,C0002,F-W-M,"1,500",Cap,Male,27,26-30,West,รองเท้า,White,M
2026-Jun-25,TP00040,T00030,C0003,F-W-L,"1,500",Ali,Female,36,36-40,East,รองเท้า,White,L
2026-Jun-25,TP00041,T00030,C0005,S-R-M,500,Kim,Female,41,>40,West,เสื้อ,Red,M
2026-Jun-25,TP00042,T00031,C0005,F-W-M,"1,500",Kim,Female,41,>40,West,รองเท้า,White,M
2026-Jun-25,TP00043,T00032,C0002,S-B-M,500,Cap,Male,27,26-30,West,เสื้อ,Black,M
2026-Jun-25,TP00044,T00032,C0005,B-W-M,1000,Kim,Female,41,>40,West,กระเป๋า,White,M
2026-Jun-25,TP00045,T00033,C0009,P-W-L,700,Nee,Female,28,26-30,City,กางเกง,White,L
2026-Jun-25,TP00046,T00034,C0003,S-B-L,500,Ali,Female,36,36-40,East,เสื้อ,Black,L
2026-Jun-25,TP00047,T00034,C0004,B-B-L,1000,Jane,Female,30,26-30,East,กระเป๋า,Black,L
2026-Jun-25,TP00048,T00034,C0002,S-B-L,500,Cap,Male,27,26-30,West,เสื้อ,Black,L
2026-Jun-25,TP00049,T00035,C0004,S-B-M,500,Jane,Female,30,26-30,East,เสื้อ,Black,M
2026-Jun-25,TP00050,T00035,C0003,S-R-L,500,Ali,Female,36,36-40,East,เสื้อ,Red,L
2026-Jun-25,TP00051,T00036,C0006,F-R-M,"1,500",Tor,Male,26,26-30,North,รองเท้า,Red,M
2026-Jun-25,TP00052,T00036,C0003,P-B-L,700,Ali,Female,36,36-40,East,กางเกง,Black,L
2026-Jun-25,TP00547,T00441,C0010,S-W-L,500,Min,Female,34,31-35,North,เสื้อ,White,L
2026-Jun-25,TP00565,T00459,C0004,B-R-M,1000,Jane,Female,30,26-30,East,กระเป๋า,Red,M
2026-Jun-25,TP00579,T00473,C0010,S-B-L,500,Min,Female,34,31-35,North,เสื้อ,Black,L
2026-Jun-25,TP00712,T00606,C0010,S-R-L,500,Min,Female,34,31-35,North,เสื้อ,Red,L
2026-Jun-25,TP00748,T00642,C0009,F-R-L,"1,500",Nee,Female,28,26-30,City,รองเท้า,Red,L
2026-Jun-25,TP00758,T00652,C0003,F-W-L,"1,500",Ali,Female,36,36-40,East,รองเท้า,White,L
2026-Jun-25,TP00794,T00688,C0001,F-R-L,"1,500",Peace,Female,22,21-25,West,รองเท้า,Red,L
2026-Jun-25,TP00868,T00761,C0010,P-R-M,700,Min,Female,34,31-35,North,กางเกง,Red,M
2026-Jun-25,TP00881,T00774,C0004,S-B-L,500,Jane,Female,30,26-30,East,เสื้อ,Black,L
2026-Jun-25,TP00950,T00843,C0004,P-W-L,700,Jane,Female,30,26-30,East,กางเกง,White,L
2026-Jun-25,TP00998,T00891,C0010,F-W-M,"1,500",Min,Female,34,31-35,North,รองเท้า,White,M
2026-Jun-24,TP00021,T00015,C0008,P-W-L,700,Nut,Male,36,36-40,South,กางเกง,White,L
2026-Jun-24,TP00022,T00016,C0003,B-W-L,1000,Ali,Female,36,36-40,East,กระเป๋า,White,L
2026-Jun-24,TP00023,T00016,C0008,P-W-M,700,Nut,Male,36,36-40,South,กางเกง,White,M
2026-Jun-24,TP00024,T00016,C0004,S-B-M,500,Jane,Female,30,26-30,East,เสื้อ,Black,M
2026-Jun-24,TP00025,T00017,C0008,S-B-M,500,Nut,Male,36,36-40,South,เสื้อ,Black,M
2026-Jun-24,TP00026,T00018,C0008,F-B-L,"1,500",Nut,Male,36,36-40,South,รองเท้า,Black,L
2026-Jun-24,TP00027,T00019,C0006,B-W-M,1000,Tor,Male,26,26-30,North,กระเป๋า,White,M
2026-Jun-24,TP00028,T00020,C0008,B-R-M,1000,Nut,Male,36,36-40,South,กระเป๋า,Red,M
2026-Jun-24,TP00029,T00021,C0007,S-R-L,500,SE,Female,31,31-35,West,เสื้อ,Red,L
2026-Jun-24,TP00030,T00021,C0010,F-R-L,"1,500",Min,Female,34,31-35,North,รองเท้า,Red,L
2026-Jun-24,TP00031,T00022,C0009,P-B-M,700,Nee,Female,28,26-30,City,กางเกง,Black,M
2026-Jun-24,TP00032,T00022,C0009,B-W-L,1000,Nee,Female,28,26-30,City,กระเป๋า,White,L
2026-Jun-24,TP00033,T00023,C0004,S-R-L,500,Jane,Female,30,26-30,East,เสื้อ,Red,L
2026-Jun-24,TP00034,T00024,C0003,B-W-M,1000,Ali,Female,36,36-40,East,กระเป๋า,White,M
2026-Jun-24,TP00035,T00025,C0003,B-B-M,1000,Ali,Female,36,36-40,East,กระเป๋า,Black,M
2026-Jun-24,TP00036,T00026,C0004,P-B-L,700,Jane,Female,30,26-30,East,กางเกง,Black,L
2026-Jun-24,TP00037,T00027,C0006,F-R-M,"1,500",Tor,Male,26,26-30,North,รองเท้า,Red,M
2026-Jun-24,TP00038,T00028,C0007,P-B-M,700,SE,Female,31,31-35,West,กางเกง,Black,M
2026-Jun-24,TP00039,T00029,C0009,S-R-L,500,Nee,Female,28,26-30,City,เสื้อ,Red,L
2026-Jun-24,TP00530,T00424,C0009,F-B-M,"1,500",Nee,Female,28,26-30,City,รองเท้า,Black,M
2026-Jun-24,TP00582,T00476,C0007,B-B-M,1000,SE,Female,31,31-35,West,กระเป๋า,Black,M
2026-Jun-24,TP00653,T00547,C0005,S-B-L,500,Kim,Female,41,>40,West,เสื้อ,Black,L
2026-Jun-24,TP00682,T00576,C0004,S-R-M,500,Jane,Female,30,26-30,East,เสื้อ,Red,M
2026-Jun-24,TP00721,T00615,C0010,F-B-L,"1,500",Min,Female,34,31-35,North,รองเท้า,Black,L
2026-Jun-24,TP00761,T00655,C0001,S-B-M,500,Peace,Female,22,21-25,West,เสื้อ,Black,M
2026-Jun-24,TP00819,T00712,C0003,S-R-M,500,Ali,Female,36,36-40,East,เสื้อ,Red,M
2026-Jun-24,TP00834,T00727,C0010,S-R-L,500,Min,Female,34,31-35,North,เสื้อ,Red,L
2026-Jun-24,TP00839,T00732,C0002,S-W-M,500,Cap,Male,27,26-30,West,เสื้อ,White,M
2026-Jun-24,TP00855,T00748,C0004,S-W-L,500,Jane,Female,30,26-30,East,เสื้อ,White,L
2026-Jun-24,TP00871,T00764,C0010,P-W-L,700,Min,Female,34,31-35,North,กางเกง,White,L
2026-Jun-24,TP00940,T00833,C0005,F-W-M,"1,500",Kim,Female,41,>40,West,รองเท้า,White,M
2026-Jun-24,TP00955,T00848,C0008,F-B-M,"1,500",Nut,Male,36,36-40,South,รองเท้า,Black,M
2026-Jun-24,TP00956,T00849,C0003,S-B-L,500,Ali,Female,36,36-40,East,เสื้อ,Black,L
2026-Jun-23,TP00014,T00010,C0001,B-W-L,1000,Peace,Female,22,21-25,West,กระเป๋า,White,L
2026-Jun-23,TP00015,T00011,C0009,F-B-L,"1,500",Nee,Female,28,26-30,City,รองเท้า,Black,L
